code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,target,total_clicks,active_days,unique_vle_sites,mean_clicks,max_clicks,min_clicks,std_clicks,median_clicks,total_interactions,activity_span,clicks_per_active_day,clicks_per_site,interactions_per_day,sites_per_day,clicks_per_span_day,recent14_clicks,recent14_days,recent14_sites,recent14_interactions,recent7_clicks,recent7_days,recent7_sites,recent7_interactions,recent14_click_ratio,recent7_click_ratio,recent14_activity_ratio,recent7_activity_ratio,click_variability,engagement_consistency
CCC,2014J,M,Scotland,HE Qualification,70-80%,35-55,1,40,N,0,951.0,64.0,50.0,3.6436781609195403,95.0,1.0,7.150003246090044,2.0,261.0,259.0,14.859375,19.02,4.078125,0.78125,3.671814671814672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9623037299994759,0.3375751074654917
CCC,2014J,M,South East Region,A Level or Equivalent,60-70%,35-55,0,60,N,1,1765.0,144.0,104.0,3.1349911190053286,72.0,1.0,6.215257983862841,1.0,563.0,272.0,12.256944444444445,16.971153846153847,3.9097222222222223,0.7222222222222222,6.488970588235294,76.0,11.0,4.0,27.0,7.0,4.0,2.0,6.0,0.04305949008498584,0.00396600566572238,0.0763888888888889,0.027777777777777776,1.9825440481103567,0.335284235159433
CCC,2014J,M,London Region,HE Qualification,50-60%,55<=,0,60,N,1,2659.0,106.0,91.0,3.9509658246656763,108.0,1.0,8.165273982825322,2.0,673.0,274.0,25.08490566037736,29.21978021978022,6.349056603773585,0.8584905660377359,9.704379562043796,15.0,6.0,6.0,12.0,7.0,3.0,5.0,7.0,0.005641218503196691,0.0026325686348251222,0.05660377358490566,0.02830188679245283,2.066652647777902,0.32608844719489194
CCC,2014J,M,London Region,HE Qualification,0-10%,35-55,0,30,N,1,5544.0,201.0,116.0,3.7637474541751526,49.0,1.0,5.373026945376554,2.0,1473.0,274.0,27.582089552238806,47.793103448275865,7.3283582089552235,0.5771144278606966,20.233576642335766,135.0,12.0,8.0,40.0,57.0,7.0,3.0,13.0,0.024350649350649352,0.010281385281385282,0.05970149253731343,0.03482587064676617,1.4275737176298096,0.41193393746920354
CCC,2014J,M,Scotland,A Level or Equivalent,90-100%,35-55,0,30,N,0,593.0,59.0,31.0,3.3128491620111733,62.0,1.0,6.777557333560844,1.0,179.0,264.0,10.05084745762712,19.129032258064516,3.0338983050847457,0.5254237288135594,2.246212121212121,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0016863406408094434,0.0,0.01694915254237288,0.0,2.0458393974829527,0.3283167197936926
CCC,2014J,M,Ireland,Lower Than A Level,10-20,35-55,0,30,N,1,1250.0,90.0,83.0,3.094059405940594,53.0,1.0,5.641134317099614,1.0,404.0,270.0,13.88888888888889,15.060240963855422,4.488888888888889,0.9222222222222223,4.62962962962963,21.0,4.0,5.0,13.0,6.0,2.0,2.0,4.0,0.0168,0.0048,0.044444444444444446,0.022222222222222223,1.8232146112865952,0.35420615776151715
CCC,2014J,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,1,821.0,62.0,76.0,2.9010600706713783,56.0,1.0,6.069114252379456,1.0,283.0,262.0,13.241935483870968,10.802631578947368,4.564516129032258,1.2258064516129032,3.133587786259542,9.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.010962241169305725,0.0,0.03225806451612903,0.0,2.0920332928421264,0.32341178289216377
CCC,2014J,M,London Region,Post Graduate Qualification,10-20,35-55,0,60,N,1,2917.0,121.0,122.0,3.7883116883116883,88.0,1.0,7.813204022286986,1.0,770.0,270.0,24.107438016528924,23.90983606557377,6.363636363636363,1.0082644628099173,10.803703703703704,65.0,3.0,11.0,16.0,12.0,2.0,7.0,9.0,0.02228316763798423,0.00411381556393555,0.024793388429752067,0.01652892561983471,2.0624501532948165,0.32653592709880486
CCC,2014J,M,Scotland,HE Qualification,0-10%,35-55,0,30,N,1,6351.0,159.0,143.0,3.835144927536232,38.0,1.0,4.494373425354886,2.0,1656.0,271.0,39.943396226415096,44.41258741258741,10.415094339622641,0.89937106918239,23.435424354243544,77.0,3.0,5.0,18.0,11.0,1.0,4.0,6.0,0.012124074948826957,0.0017320107069752795,0.018867924528301886,0.006289308176100629,1.1718914174756245,0.46042817424192123
CCC,2014J,M,South West Region,A Level or Equivalent,20-30%,35-55,1,30,N,0,1265.0,89.0,75.0,2.792494481236203,48.0,1.0,4.395918883986984,1.0,453.0,261.0,14.213483146067416,16.866666666666667,5.089887640449438,0.8426966292134831,4.846743295019157,37.0,3.0,10.0,14.0,0.0,0.0,0.0,0.0,0.02924901185770751,0.0,0.033707865168539325,0.0,1.5741907149771572,0.388471605534819
CCC,2014J,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,1,5589.0,99.0,101.0,6.293918918918919,129.0,1.0,13.742120307009163,1.0,888.0,261.0,56.45454545454545,55.336633663366335,8.969696969696969,1.02020202020202,21.413793103448278,63.0,4.0,8.0,20.0,32.0,3.0,5.0,9.0,0.011272141706924315,0.0057255322955806045,0.04040404040404041,0.030303030303030304,2.1833964631640965,0.3141298960312542
CCC,2014J,M,East Anglian Region,HE Qualification,30-40%,0-35,0,60,N,1,997.0,73.0,69.0,3.4027303754266214,64.0,1.0,8.188799110717259,1.0,293.0,245.0,13.657534246575343,14.44927536231884,4.013698630136986,0.9452054794520548,4.069387755102041,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0010030090270812437,0.0,0.0136986301369863,0.0,2.4065377526982514,0.2935531829077543
CCC,2014J,M,South Region,A Level or Equivalent,70-80%,0-35,0,30,N,1,396.0,39.0,49.0,2.5714285714285716,27.0,1.0,3.7744534173095543,1.0,154.0,248.0,10.153846153846153,8.081632653061224,3.948717948717949,1.2564102564102564,1.596774193548387,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0025252525252525255,0.0,0.02564102564102564,0.0,1.4678429956203822,0.4052121637294894
CCC,2014J,F,Scotland,Lower Than A Level,10-20,35-55,0,30,N,1,2122.0,131.0,96.0,3.5905245346869714,89.0,1.0,7.622769964244419,1.0,591.0,266.0,16.198473282442748,22.104166666666668,4.511450381679389,0.732824427480916,7.977443609022556,20.0,4.0,8.0,13.0,0.0,0.0,0.0,0.0,0.00942507068803016,0.0,0.030534351145038167,0.0,2.123024056959685,0.32020246458604495
CCC,2014J,F,Scotland,A Level or Equivalent,30-40%,35-55,0,30,N,1,1154.0,74.0,51.0,3.7467532467532467,47.0,1.0,6.347239455672375,2.0,308.0,265.0,15.594594594594595,22.627450980392158,4.162162162162162,0.6891891891891891,4.354716981132076,22.0,6.0,6.0,15.0,2.0,2.0,1.0,2.0,0.019064124783362217,0.0017331022530329288,0.08108108108108109,0.02702702702702703,1.6940639101794552,0.37118644298731157
CCC,2014J,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,871.0,76.0,59.0,3.1444043321299637,99.0,1.0,8.062757428024831,1.0,277.0,263.0,11.460526315789474,14.76271186440678,3.6447368421052633,0.7763157894736842,3.311787072243346,16.0,3.0,6.0,11.0,0.0,0.0,0.0,0.0,0.018369690011481057,0.0,0.039473684210526314,0.0,2.5641605138494583,0.28057097768583766
CCC,2014J,F,Scotland,HE Qualification,20-30%,35-55,0,60,N,1,8508.0,215.0,115.0,4.870062965082999,144.0,1.0,11.534288349438464,2.0,1747.0,267.0,39.57209302325582,73.98260869565217,8.125581395348837,0.5348837209302325,31.865168539325843,69.0,6.0,6.0,30.0,4.0,1.0,2.0,3.0,0.008110014104372355,0.0004701457451810061,0.027906976744186046,0.004651162790697674,2.3684064111975784,0.2968762904249631
CCC,2014J,M,South Region,Lower Than A Level,30-40%,35-55,0,30,N,1,2305.0,142.0,95.0,3.754071661237785,144.0,1.0,9.56422992185565,1.0,614.0,271.0,16.232394366197184,24.263157894736842,4.323943661971831,0.6690140845070423,8.505535055350553,113.0,9.0,14.0,36.0,5.0,3.0,1.0,3.0,0.049023861171366596,0.0021691973969631237,0.06338028169014084,0.02112676056338028,2.5476950854747806,0.2818731531055951
CCC,2014J,F,London Region,A Level or Equivalent,40-50%,35-55,0,90,N,1,3687.0,120.0,88.0,4.074033149171271,74.0,1.0,8.303163365816122,1.0,905.0,263.0,30.725,41.89772727272727,7.541666666666667,0.7333333333333333,14.019011406844106,188.0,4.0,16.0,40.0,0.0,0.0,0.0,0.0,0.05098996474098183,0.0,0.03333333333333333,0.0,2.0380696626155657,0.32915637594006647
CCC,2014J,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,150,N,1,1441.0,75.0,89.0,4.070621468926554,120.0,1.0,10.015743197286225,1.0,354.0,260.0,19.213333333333335,16.191011235955056,4.72,1.1866666666666668,5.542307692307692,4.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.002775850104094379,0.0,0.013333333333333334,0.0,2.460494859014104,0.28897601087172264
CCC,2014J,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,1,1156.0,74.0,69.0,4.0,82.0,1.0,9.42182749435232,1.0,289.0,255.0,15.621621621621621,16.753623188405797,3.9054054054054053,0.9324324324324325,4.533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35545687358808,0.29802200942331686
CCC,2014J,F,Wales,HE Qualification,90-100%,35-55,0,30,N,1,4945.0,122.0,93.0,4.5618081180811805,233.0,1.0,10.675472135458358,2.0,1084.0,274.0,40.532786885245905,53.17204301075269,8.885245901639344,0.7622950819672131,18.047445255474454,186.0,6.0,12.0,41.0,63.0,4.0,4.0,17.0,0.037613751263902935,0.012740141557128413,0.04918032786885246,0.03278688524590164,2.3401843872268677,0.2993846698475928
CCC,2014J,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,1,2640.0,188.0,112.0,2.8664495114006514,74.0,1.0,5.437647878039362,2.0,921.0,268.0,14.042553191489361,23.571428571428573,4.898936170212766,0.5957446808510638,9.850746268656716,93.0,7.0,12.0,40.0,6.0,1.0,3.0,5.0,0.035227272727272725,0.0022727272727272726,0.03723404255319149,0.005319148936170213,1.896997611997823,0.3451849583370494
CCC,2014J,M,Ireland,HE Qualification,?,35-55,0,30,N,1,1518.0,76.0,86.0,3.3658536585365852,81.0,1.0,6.799450001669492,1.0,451.0,271.0,19.973684210526315,17.651162790697676,5.934210526315789,1.131578947368421,5.601476014760148,26.0,4.0,6.0,16.0,7.0,1.0,3.0,4.0,0.017127799736495388,0.00461133069828722,0.05263157894736842,0.013157894736842105,2.020126449771371,0.3311119638966447
CCC,2014J,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,1,5217.0,163.0,117.0,4.373009220452641,156.0,1.0,11.294227414926743,2.0,1193.0,271.0,32.00613496932515,44.58974358974359,7.319018404907975,0.7177914110429447,19.25092250922509,177.0,10.0,6.0,41.0,7.0,4.0,2.0,6.0,0.03392754456584244,0.0013417672992141077,0.06134969325153374,0.024539877300613498,2.5827129204538246,0.2791180935237561
CCC,2014J,M,South West Region,HE Qualification,90-100%,35-55,0,30,N,1,451.0,50.0,37.0,2.8544303797468356,62.0,1.0,6.944572136391307,1.0,158.0,267.0,9.02,12.18918918918919,3.16,0.74,1.6891385767790261,5.0,4.0,3.0,5.0,2.0,2.0,1.0,2.0,0.011086474501108648,0.004434589800443459,0.08,0.04,2.432909972394294,0.29129805559758004
CCC,2014J,M,London Region,A Level or Equivalent,90-100%,35-55,0,30,N,1,2717.0,109.0,95.0,3.8053221288515404,63.0,1.0,5.742235415576125,2.0,714.0,267.0,24.926605504587155,28.6,6.5504587155963305,0.8715596330275229,10.176029962546817,78.0,4.0,8.0,23.0,10.0,1.0,5.0,6.0,0.028708133971291867,0.00368052999631947,0.03669724770642202,0.009174311926605505,1.509001136077053,0.3985649849340241
CCC,2014J,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,1,5562.0,260.0,119.0,3.2872340425531914,120.0,1.0,6.611299945058011,2.0,1692.0,274.0,21.392307692307693,46.739495798319325,6.507692307692308,0.4576923076923077,20.2992700729927,324.0,15.0,14.0,60.0,24.0,8.0,6.0,14.0,0.05825242718446602,0.004314994606256742,0.057692307692307696,0.03076923076923077,2.0112045140305925,0.33209301970043487
CCC,2014J,M,Ireland,Post Graduate Qualification,?,0-35,0,90,N,1,997.0,37.0,44.0,5.219895287958115,81.0,1.0,12.839651659052894,1.0,191.0,232.0,26.945945945945947,22.65909090909091,5.162162162162162,1.1891891891891893,4.297413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4597527250542655,0.2890379976460067
CCC,2014J,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,1,1902.0,118.0,117.0,3.154228855721393,66.0,1.0,6.562332955180475,1.0,603.0,266.0,16.11864406779661,16.256410256410255,5.110169491525424,0.9915254237288136,7.150375939849624,32.0,5.0,10.0,21.0,15.0,2.0,9.0,11.0,0.016824395373291272,0.007886435331230283,0.0423728813559322,0.01694915254237288,2.080487261815892,0.32462396855052017
CCC,2014J,M,Ireland,Lower Than A Level,?,35-55,0,30,N,1,6551.0,197.0,140.0,4.859792284866469,158.0,1.0,12.210432233920029,1.0,1348.0,268.0,33.253807106598984,46.792857142857144,6.842639593908629,0.7106598984771574,24.44402985074627,74.0,8.0,11.0,43.0,11.0,3.0,8.0,11.0,0.01129598534574874,0.0016791329568004885,0.04060913705583756,0.015228426395939087,2.5125420014233244,0.28469410460993433
CCC,2014J,M,London Region,Lower Than A Level,60-70%,0-35,0,30,N,1,716.0,54.0,70.0,2.651851851851852,51.0,1.0,5.023836888110748,1.0,270.0,251.0,13.25925925925926,10.228571428571428,5.0,1.2962962962962963,2.852589641434263,16.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0223463687150838,0.0,0.018518518518518517,0.0,1.894463630991483,0.34548715323033974
CCC,2014J,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,90,N,1,1978.0,89.0,86.0,4.020325203252033,136.0,1.0,11.655422481136535,2.0,492.0,264.0,22.224719101123597,23.0,5.52808988764045,0.9662921348314607,7.492424242424242,13.0,2.0,6.0,8.0,4.0,1.0,2.0,3.0,0.006572295247724975,0.0020222446916076846,0.02247191011235955,0.011235955056179775,2.8991242976335565,0.25646784346088086
CCC,2014J,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,Y,0,632.0,74.0,37.0,2.8858447488584473,59.0,1.0,7.287083621076209,1.0,219.0,239.0,8.54054054054054,17.08108108108108,2.9594594594594597,0.5,2.6443514644351462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.525112837050142,0.2836788625571522
CCC,2014J,F,Wales,HE Qualification,30-40%,35-55,0,60,N,1,5135.0,162.0,111.0,4.772304832713755,167.0,1.0,10.586661844433584,2.0,1076.0,270.0,31.69753086419753,46.26126126126126,6.6419753086419755,0.6851851851851852,19.01851851851852,92.0,7.0,12.0,33.0,29.0,3.0,3.0,10.0,0.017916260954235638,0.005647517039922103,0.043209876543209874,0.018518518518518517,2.218354069057553,0.3107178323275149
CCC,2014J,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,1,130,N,1,1221.0,82.0,92.0,2.907142857142857,76.0,1.0,6.653256344042602,1.0,420.0,264.0,14.890243902439025,13.271739130434783,5.121951219512195,1.1219512195121952,4.625,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.001638001638001638,0.0,0.012195121951219513,0.0,2.2885894058131804,0.3040817434466942
CCC,2014J,M,Yorkshire Region,HE Qualification,50-60%,35-55,0,60,N,0,4051.0,132.0,110.0,4.268703898840885,169.0,1.0,10.511320023422629,1.0,949.0,274.0,30.689393939393938,36.82727272727273,7.1893939393939394,0.8333333333333334,14.784671532846716,95.0,8.0,10.0,30.0,20.0,4.0,7.0,12.0,0.02345099975314737,0.004937052579609973,0.06060606060606061,0.030303030303030304,2.462414885763534,0.2888157638507493
CCC,2014J,M,North Western Region,A Level or Equivalent,20-30%,35-55,1,220,N,0,3010.0,109.0,112.0,3.6707317073170733,47.0,1.0,5.919803642522815,1.0,820.0,273.0,27.61467889908257,26.875,7.522935779816514,1.0275229357798166,11.025641025641026,134.0,6.0,7.0,28.0,120.0,4.0,7.0,20.0,0.04451827242524917,0.03986710963455149,0.05504587155963303,0.03669724770642202,1.6127039823484082,0.3827452351112344
CCC,2014J,F,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,1,354.0,18.0,37.0,3.806451612903226,104.0,1.0,11.943033319922767,1.0,93.0,259.0,19.666666666666668,9.567567567567568,5.166666666666667,2.0555555555555554,1.3667953667953667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1375765501492014,0.24168737131013077
CCC,2014J,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,N,1,1769.0,122.0,101.0,2.8811074918566777,78.0,1.0,6.183216884357011,1.0,614.0,274.0,14.5,17.514851485148515,5.032786885245901,0.8278688524590164,6.456204379562044,71.0,6.0,14.0,42.0,10.0,2.0,5.0,9.0,0.04013566986998304,0.005652911249293386,0.04918032786885246,0.01639344262295082,2.146125023739516,0.3178513226443207
CCC,2014J,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,1,30,N,0,68.0,11.0,17.0,1.7,8.0,1.0,1.471088904214346,1.0,40.0,218.0,6.181818181818182,4.0,3.6363636363636362,1.5454545454545454,0.3119266055045872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8653464142437329,0.5360934528643195
CCC,2014J,M,London Region,HE Qualification,50-60%,0-35,0,60,N,1,587.0,65.0,35.0,2.768867924528302,70.0,1.0,6.975812826410157,1.0,212.0,269.0,9.03076923076923,16.771428571428572,3.2615384615384615,0.5384615384615384,2.1821561338289963,12.0,3.0,8.0,10.0,8.0,2.0,6.0,6.0,0.020442930153321975,0.013628620102214651,0.046153846153846156,0.03076923076923077,2.5193736272554568,0.28414147115713845
CCC,2014J,F,South East Region,HE Qualification,40-50%,35-55,0,60,N,1,5229.0,152.0,89.0,5.816462736373748,332.0,1.0,18.539151263403998,2.0,899.0,263.0,34.401315789473685,58.752808988764045,5.9144736842105265,0.5855263157894737,19.88212927756654,31.0,4.0,12.0,19.0,0.0,0.0,0.0,0.0,0.00592847580799388,0.0,0.02631578947368421,0.0,3.1873583832090637,0.23881404658600786
CCC,2014J,M,London Region,Lower Than A Level,80-90%,35-55,0,90,N,0,4422.0,167.0,131.0,4.023657870791629,133.0,1.0,9.454684602076133,2.0,1099.0,273.0,26.479041916167663,33.7557251908397,6.580838323353293,0.7844311377245509,16.197802197802197,26.0,4.0,6.0,9.0,3.0,2.0,1.0,2.0,0.005879692446856626,0.0006784260515603799,0.023952095808383235,0.011976047904191617,2.3497734911084733,0.29852764751239647
CCC,2014J,F,East Anglian Region,HE Qualification,40-50%,35-55,0,90,N,1,5091.0,148.0,92.0,6.031990521327014,118.0,1.0,10.462616967231204,3.0,844.0,262.0,34.398648648648646,55.33695652173913,5.702702702702703,0.6216216216216216,19.431297709923665,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0005892751915144372,0.0,0.013513513513513514,0.0,1.734521453612873,0.365694699040957
CCC,2014J,M,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,1,555.0,22.0,109.0,2.6941747572815533,63.0,1.0,6.577023201548034,1.0,206.0,228.0,25.227272727272727,5.091743119266055,9.363636363636363,4.954545454545454,2.4342105263157894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4412014045385497,0.29059618500710677
CCC,2014J,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,Y,1,1159.0,80.0,84.0,2.5584988962472406,39.0,1.0,4.3906829601722075,1.0,453.0,267.0,14.4875,13.797619047619047,5.6625,1.05,4.340823970037453,17.0,4.0,8.0,15.0,6.0,1.0,4.0,5.0,0.014667817083692839,0.005176876617773943,0.05,0.0125,1.7161168084193357,0.3681726783252586
CCC,2014J,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,1,886.0,90.0,91.0,2.2430379746835443,37.0,1.0,3.694785856302768,1.0,395.0,262.0,9.844444444444445,9.736263736263735,4.388888888888889,1.011111111111111,3.381679389312977,9.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.010158013544018058,0.0,0.022222222222222223,0.0,1.6472239427083446,0.3777542140907472
CCC,2014J,M,East Midlands Region,A Level or Equivalent,10-20,35-55,0,120,Y,0,678.0,44.0,56.0,2.067073170731707,30.0,1.0,2.5405123554647036,2.0,328.0,246.0,15.409090909090908,12.107142857142858,7.454545454545454,1.2727272727272727,2.7560975609756095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.229038425652541,0.4486239395838385
CCC,2014J,M,South Region,HE Qualification,90-100%,35-55,0,30,N,0,408.0,15.0,32.0,3.4871794871794872,37.0,1.0,6.198742064566316,1.0,117.0,105.0,27.2,12.75,7.8,2.1333333333333333,3.8857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.777580444985929,0.36002557614674807
CCC,2014J,F,West Midlands Region,HE Qualification,20-30%,35-55,0,30,N,0,1156.0,42.0,74.0,4.718367346938775,48.0,1.0,7.914907947368869,2.0,245.0,230.0,27.523809523809526,15.621621621621621,5.833333333333333,1.7619047619047619,5.026086956521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6774675147970355,0.37348725781862746
CCC,2014J,M,South East Region,Lower Than A Level,40-50%,0-35,0,120,N,0,635.0,44.0,47.0,3.489010989010989,85.0,1.0,8.478597696904593,1.0,182.0,215.0,14.431818181818182,13.51063829787234,4.136363636363637,1.0681818181818181,2.953488372093023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4300862690340725,0.291537856941891
CCC,2014J,M,London Region,A Level or Equivalent,90-100%,0-35,0,120,N,1,508.0,56.0,40.0,3.0602409638554215,55.0,1.0,7.00276897197943,1.0,166.0,274.0,9.071428571428571,12.7,2.9642857142857144,0.7142857142857143,1.854014598540146,16.0,6.0,4.0,13.0,2.0,2.0,1.0,2.0,0.031496062992125984,0.003937007874015748,0.10714285714285714,0.03571428571428571,2.288306396355483,0.3041079143684197
CCC,2014J,M,South West Region,A Level or Equivalent,50-60%,35-55,0,110,N,1,1942.0,100.0,115.0,3.1628664495114007,45.0,1.0,4.687582665728738,1.0,614.0,269.0,19.42,16.88695652173913,6.14,1.15,7.219330855018588,139.0,6.0,12.0,45.0,47.0,3.0,8.0,21.0,0.07157569515962925,0.02420185375901133,0.06,0.03,1.4820678459101158,0.40288987331582127
CCC,2014J,F,Scotland,HE Qualification,20-30%,0-35,1,210,N,0,369.0,34.0,36.0,2.396103896103896,23.0,1.0,3.382807031737348,1.0,154.0,197.0,10.852941176470589,10.25,4.529411764705882,1.0588235294117647,1.8730964467005076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4117948045733106,0.41462897179468705
CCC,2014J,F,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,0,111.0,7.0,19.0,2.775,28.0,1.0,5.337278188509426,1.0,40.0,95.0,15.857142857142858,5.842105263157895,5.714285714285714,2.7142857142857144,1.168421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9233434913547482,0.3420740679148094
CCC,2014J,F,South East Region,A Level or Equivalent,90-100%,35-55,0,30,N,0,3767.0,126.0,76.0,4.7146433041301625,75.0,1.0,8.386268364677345,2.0,799.0,266.0,29.896825396825395,49.56578947368421,6.341269841269841,0.6031746031746031,14.161654135338345,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0005309264666843643,0.0,0.007936507936507936,0.0,1.7787704866942393,0.3598713908861356
CCC,2014J,M,South Region,HE Qualification,70-80%,0-35,0,95,N,1,599.0,30.0,22.0,4.047297297297297,48.0,1.0,7.071389571282025,1.0,148.0,240.0,19.966666666666665,27.227272727272727,4.933333333333334,0.7333333333333333,2.495833333333333,16.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.02671118530884808,0.0,0.03333333333333333,0.0,1.747188074373522,0.3640085690995304
CCC,2014J,M,South Region,Lower Than A Level,80-90%,35-55,0,30,Y,1,2554.0,133.0,118.0,3.4281879194630873,71.0,1.0,6.1480838930545385,1.0,745.0,267.0,19.203007518796994,21.64406779661017,5.601503759398496,0.8872180451127819,9.565543071161049,4.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,0.0015661707126076742,0.0015661707126076742,0.022556390977443608,0.022556390977443608,1.7933917385769895,0.3579877416367746
